BugId,CId,position,project
43011,270861,5,SWT
78562,238680,8,SWT
40156,273717,2,SWT
100231,208896,11,SWT
72784,217566,9,SWT
33359,278103,1,SWT
37212,281112,5,SWT
99167,210273,9,SWT
96494,213996,4,SWT
94818,217107,2,SWT
73100,240516,4,SWT
124414,191658,1,SWT
102543,207315,1,SWT
37782,276573,7,SWT
87664,230061,5,SWT
117816,194055,1,SWT
85119,232713,11,SWT
85312,223737,1,SWT
93380,195993,1,SWT
79881,226236,10,SWT
33166,278919,1,SWT
74241,242250,5,SWT
67355,249135,8,SWT
94946,214965,7,SWT
55541,257295,1,SWT
54426,190383,1,SWT
54575,254541,9,SWT
87695,227511,11,SWT
105849,205530,4,SWT
87294,220473,3,SWT
32828,262548,11,SWT
87695,228582,11,SWT
134760,173553,11,SWT
123922,180387,1,SWT
110346,199869,9,SWT
67626,222258,5,SWT
137320,178755,1,SWT
56063,252858,7,SWT
65695,249594,7,SWT
133183,174522,3,SWT
90246,215628,1,SWT
9440,383214,10,JDT
20508,368016,10,JDT
50100,294066,9,JDT
47874,298197,6,JDT
44204,277644,11,JDT
77839,253164,1,JDT
53839,289272,11,JDT
41798,310182,11,JDT
79989,247962,11,JDT
29711,347616,5,JDT
85831,232764,10,JDT
28369,352869,11,JDT
19702,367200,1,JDT
46341,288711,8,JDT
36498,323493,11,JDT
45517,303909,10,JDT
46351,302532,6,JDT
40952,307989,3,JDT
66548,263160,10,JDT
81098,241128,11,JDT
36498,323085,11,JDT
60715,279939,8,JDT
61005,276063,11,JDT
78051,248676,1,JDT
67046,262344,1,JDT
47010,280500,9,JDT
58778,282591,3,JDT
30786,348534,5,JDT
56459,284529,1,JDT
37399,319617,11,JDT
49527,284478,7,JDT
53000,285039,7,JDT
18034,375411,7,JDT
72046,258111,5,JDT
29698,350931,11,JDT
33034,336345,11,JDT
43248,286926,11,JDT
46946,301665,9,JDT
56459,284631,1,JDT
38299,318087,1,JDT
28250,352257,1,JDT
51026,263772,11,JDT
27075,354144,7,JDT
64897,268413,11,JDT
29161,351849,11,JDT
63845,270045,1,JDT
66664,263058,7,JDT
40347,313803,8,JDT
73890,257193,10,JDT
83697,241179,11,JDT
63769,270708,11,JDT
77950,248931,1,JDT
17317,376992,1,JDT
38482,278154,6,JDT
62863,272595,2,JDT
23553,353277,5,JDT
18510,369597,10,JDT
85377,234498,4,JDT
74627,247044,11,JDT
81250,240057,11,JDT
88188,232968,8,JDT
37197,320331,11,JDT
32906,326400,1,JDT
57569,276267,1,JDT
9112,378675,11,JDT
72046,258060,1,JDT
32831,336192,10,JDT
26452,356235,10,JDT
60101,279072,3,JDT
23188,365874,10,JDT
16230,371841,9,JDT
17916,373779,11,JDT
49838,289527,11,JDT
25324,346188,11,JDT
9228,381735,8,JDT
48122,300084,5,JDT
53888,282489,11,JDT
88941,231234,2,JDT
17603,376074,4,JDT
81140,240516,3,JDT
31150,344556,10,JDT
32626,329205,3,JDT
28824,351441,6,JDT
34335,325584,11,JDT
66092,265251,11,JDT
66354,246942,11,JDT
40243,239088,3,JDT
28720,338640,5,JDT
82475,241893,3,JDT
63688,260865,11,JDT
45509,304419,10,JDT
23528,364242,11,JDT
63529,270657,10,JDT
44204,277491,11,JDT
23528,364446,11,JDT
48122,300237,5,JDT
27807,348993,4,JDT
88741,231591,10,JDT
32987,335325,11,JDT
77439,252807,4,JDT
29107,346392,5,Eclipse_Platform_UI
72426,320637,3,Eclipse_Platform_UI
169529,215526,10,Eclipse_Platform_UI
147530,218892,1,Eclipse_Platform_UI
137640,247197,10,Eclipse_Platform_UI
53424,337059,11,Eclipse_Platform_UI
164217,227409,10,Eclipse_Platform_UI
167893,214557,1,Eclipse_Platform_UI
59476,282336,10,Eclipse_Platform_UI
161401,232305,5,Eclipse_Platform_UI
98332,299829,7,Eclipse_Platform_UI
82743,294780,9,Eclipse_Platform_UI
89139,307428,3,Eclipse_Platform_UI
123977,279480,1,Eclipse_Platform_UI
161828,232815,4,Eclipse_Platform_UI
138404,246279,2,Eclipse_Platform_UI
77738,319311,11,Eclipse_Platform_UI
113178,274278,6,Eclipse_Platform_UI
26435,350523,5,Eclipse_Platform_UI
126779,272748,10,Eclipse_Platform_UI
73027,322881,2,Eclipse_Platform_UI
96114,301002,4,Eclipse_Platform_UI
38462,339507,10,Eclipse_Platform_UI
53565,335580,4,Eclipse_Platform_UI
123375,275706,11,Eclipse_Platform_UI
50022,337467,1,Eclipse_Platform_UI
114390,287589,5,Eclipse_Platform_UI
123375,275961,11,Eclipse_Platform_UI
169696,213996,9,Eclipse_Platform_UI
38782,343485,4,Eclipse_Platform_UI
123989,277797,11,Eclipse_Platform_UI
169697,213384,7,Eclipse_Platform_UI
147737,242760,11,Eclipse_Platform_UI
66439,325686,1,Eclipse_Platform_UI
35192,344505,9,Eclipse_Platform_UI
127861,269688,1,Eclipse_Platform_UI
129246,261426,5,Eclipse_Platform_UI
171998,212262,7,Eclipse_Platform_UI
26366,350676,3,Eclipse_Platform_UI
126839,258774,1,Eclipse_Platform_UI
162805,227766,4,Eclipse_Platform_UI
95974,301155,8,Eclipse_Platform_UI
136724,245055,7,Eclipse_Platform_UI
76506,320892,7,Eclipse_Platform_UI
88653,306561,6,Eclipse_Platform_UI
127523,261528,3,Eclipse_Platform_UI
169694,213792,9,Eclipse_Platform_UI
123496,279021,9,Eclipse_Platform_UI
131978,253521,8,Eclipse_Platform_UI
126839,256530,4,Eclipse_Platform_UI
114390,287844,1,Eclipse_Platform_UI
65711,326196,8,Eclipse_Platform_UI
65444,325482,11,Eclipse_Platform_UI
105809,296514,9,Eclipse_Platform_UI
162916,231744,1,Eclipse_Platform_UI
122053,280449,8,Eclipse_Platform_UI
123375,276522,5,Eclipse_Platform_UI
44443,340884,3,Eclipse_Platform_UI
167450,220167,2,Eclipse_Platform_UI
56973,319821,8,Eclipse_Platform_UI
147545,243372,7,Eclipse_Platform_UI
107377,290088,2,Eclipse_Platform_UI
68787,293607,5,Eclipse_Platform_UI
84314,281265,11,Eclipse_Platform_UI
90646,291975,9,Eclipse_Platform_UI
127861,268617,1,Eclipse_Platform_UI
126839,256275,4,Eclipse_Platform_UI
50151,339252,5,Eclipse_Platform_UI
94438,302328,10,Eclipse_Platform_UI
171415,211854,7,Eclipse_Platform_UI
135088,251022,1,Eclipse_Platform_UI
138824,246483,9,Eclipse_Platform_UI
60277,331755,7,Eclipse_Platform_UI
130338,251430,8,Eclipse_Platform_UI
127523,261630,11,Eclipse_Platform_UI
140697,215373,4,Eclipse_Platform_UI
34729,344556,10,Eclipse_Platform_UI
81598,317883,10,Eclipse_Platform_UI
120921,279174,11,Eclipse_Platform_UI
127861,265506,11,Eclipse_Platform_UI
150805,212109,10,Eclipse_Platform_UI
137310,248268,1,Eclipse_Platform_UI
84586,314772,7,Eclipse_Platform_UI
113557,288864,1,Eclipse_Platform_UI
127861,268464,1,Eclipse_Platform_UI
71640,301410,11,Eclipse_Platform_UI
127861,271218,11,Eclipse_Platform_UI
73027,322932,2,Eclipse_Platform_UI
55827,331959,10,Eclipse_Platform_UI
108624,291210,4,Eclipse_Platform_UI
58095,333234,3,Eclipse_Platform_UI
139511,245616,10,Eclipse_Platform_UI
105665,296259,7,Eclipse_Platform_UI
103299,282693,1,Eclipse_Platform_UI
108143,291414,10,Eclipse_Platform_UI
112490,289323,3,Eclipse_Platform_UI
160700,233682,10,Eclipse_Platform_UI
49005,339405,11,Eclipse_Platform_UI
137640,247146,10,Eclipse_Platform_UI
132101,253929,11,Eclipse_Platform_UI
