BugId,CId,position,project
87695,228582,1,SWT
134760,173553,1,SWT
123922,180387,2,SWT
110346,199869,1,SWT
67626,222258,4,SWT
137320,178755,1,SWT
56063,252858,2,SWT
65695,249594,9,SWT
133183,174522,1,SWT
90246,215628,9,SWT
9440,383214,7,JDT
20508,368016,1,JDT
50100,294066,10,JDT
47874,298197,11,JDT
44204,277644,6,JDT
77839,253164,2,JDT
53839,289272,7,JDT
41798,310182,1,JDT
79989,247962,8,JDT
29711,347616,11,JDT
85831,232764,1,JDT
28369,352869,2,JDT
19702,367200,10,JDT
46341,288711,11,JDT
36498,323493,1,JDT
45517,303909,9,JDT
46351,302532,10,JDT
40952,307989,8,JDT
66548,263160,11,JDT
81098,241128,2,JDT
36498,323085,1,JDT
60715,279939,10,JDT
61005,276063,11,JDT
78051,248676,11,JDT
67046,262344,10,JDT
47010,280500,4,JDT
58778,282591,3,JDT
30786,348534,2,JDT
56459,284529,2,JDT
37399,319617,7,JDT
49527,284478,3,JDT
53000,285039,11,JDT
18034,375411,7,JDT
72046,258111,3,JDT
29698,350931,9,JDT
33034,336345,1,JDT
43248,286926,11,JDT
46946,301665,2,JDT
56459,284631,9,JDT
38299,318087,4,JDT
28250,352257,7,JDT
51026,263772,11,JDT
27075,354144,1,JDT
64897,268413,1,JDT
29161,351849,1,JDT
63845,270045,4,JDT
66664,263058,8,JDT
40347,313803,1,JDT
73890,257193,1,JDT
83697,241179,7,JDT
63769,270708,1,JDT
77950,248931,10,JDT
17317,376992,8,JDT
38482,278154,5,JDT
62863,272595,9,JDT
23553,353277,1,JDT
18510,369597,11,JDT
85377,234498,11,JDT
74627,247044,11,JDT
81250,240057,6,JDT
88188,232968,5,JDT
37197,320331,8,JDT
32906,326400,10,JDT
57569,276267,9,JDT
9112,378675,1,JDT
72046,258060,9,JDT
32831,336192,5,JDT
26452,356235,9,JDT
60101,279072,1,JDT
23188,365874,2,JDT
16230,371841,11,JDT
17916,373779,3,JDT
49838,289527,3,JDT
25324,346188,11,JDT
9228,381735,1,JDT
48122,300084,5,JDT
53888,282489,4,JDT
88941,231234,3,JDT
17603,376074,4,JDT
81140,240516,3,JDT
31150,344556,10,JDT
32626,329205,8,JDT
28824,351441,9,JDT
34335,325584,2,JDT
66092,265251,11,JDT
66354,246942,11,JDT
40243,239088,6,JDT
28720,338640,7,JDT
82475,241893,3,JDT
63688,260865,1,JDT
45509,304419,1,JDT
23528,364242,1,JDT
63529,270657,4,JDT
44204,277491,11,JDT
23528,364446,10,JDT
48122,300237,8,JDT
27807,348993,4,JDT
88741,231591,11,JDT
