BugId,CId,position,project
49527,284478,3,JDT
53000,285039,1,JDT
18034,375411,10,JDT
72046,258111,7,JDT
29698,350931,2,JDT
33034,336345,1,JDT
43248,286926,1,JDT
46946,301665,6,JDT
56459,284631,5,JDT
38299,318087,11,JDT
28250,352257,7,JDT
51026,263772,2,JDT
27075,354144,4,JDT
64897,268413,1,JDT
29161,351849,1,JDT
63845,270045,2,JDT
66664,263058,6,JDT
40347,313803,2,JDT
73890,257193,3,JDT
83697,241179,1,JDT
63769,270708,1,JDT
77950,248931,11,JDT
17317,376992,3,JDT
38482,278154,5,JDT
62863,272595,2,JDT
23553,353277,11,JDT
18510,369597,4,JDT
85377,234498,1,JDT
74627,247044,8,JDT
81250,240057,1,JDT
88188,232968,4,JDT
37197,320331,3,JDT
32906,326400,2,JDT
57569,276267,2,JDT
9112,378675,1,JDT
72046,258060,7,JDT
32831,336192,2,JDT
26452,356235,4,JDT
60101,279072,10,JDT
23188,365874,1,JDT
16230,371841,1,JDT
17916,373779,2,JDT
49838,289527,2,JDT
25324,346188,1,JDT
9228,381735,4,JDT
48122,300084,1,JDT
53888,282489,5,JDT
88941,231234,1,JDT
17603,376074,6,JDT
81140,240516,3,JDT
31150,344556,2,JDT
32626,329205,3,JDT
28824,351441,5,JDT
34335,325584,1,JDT
66092,265251,1,JDT
66354,246942,1,JDT
40243,239088,8,JDT
28720,338640,4,JDT
82475,241893,5,JDT
63688,260865,1,JDT
45509,304419,3,JDT
23528,364242,3,JDT
63529,270657,5,JDT
44204,277491,2,JDT
23528,364446,5,JDT
48122,300237,2,JDT
27807,348993,11,JDT
88741,231591,4,JDT
32987,335325,1,JDT
77439,252807,11,JDT
29107,346392,4,Eclipse_Platform_UI
72426,320637,2,Eclipse_Platform_UI
169529,215526,4,Eclipse_Platform_UI
147530,218892,1,Eclipse_Platform_UI
137640,247197,1,Eclipse_Platform_UI
53424,337059,5,Eclipse_Platform_UI
164217,227409,2,Eclipse_Platform_UI
167893,214557,6,Eclipse_Platform_UI
59476,282336,4,Eclipse_Platform_UI
161401,232305,11,Eclipse_Platform_UI
98332,299829,8,Eclipse_Platform_UI
82743,294780,3,Eclipse_Platform_UI
89139,307428,10,Eclipse_Platform_UI
123977,279480,3,Eclipse_Platform_UI
161828,232815,3,Eclipse_Platform_UI
138404,246279,7,Eclipse_Platform_UI
77738,319311,1,Eclipse_Platform_UI
113178,274278,8,Eclipse_Platform_UI
26435,350523,3,Eclipse_Platform_UI
126779,272748,1,Eclipse_Platform_UI
73027,322881,1,Eclipse_Platform_UI
96114,301002,8,Eclipse_Platform_UI
38462,339507,1,Eclipse_Platform_UI
53565,335580,1,Eclipse_Platform_UI
123375,275706,3,Eclipse_Platform_UI
50022,337467,4,Eclipse_Platform_UI
114390,287589,6,Eclipse_Platform_UI
123375,275961,8,Eclipse_Platform_UI
169696,213996,6,Eclipse_Platform_UI
38782,343485,1,Eclipse_Platform_UI
123989,277797,3,Eclipse_Platform_UI
169697,213384,5,Eclipse_Platform_UI
147737,242760,2,Eclipse_Platform_UI
66439,325686,1,Eclipse_Platform_UI
35192,344505,4,Eclipse_Platform_UI
127861,269688,1,Eclipse_Platform_UI
129246,261426,4,Eclipse_Platform_UI
171998,212262,6,Eclipse_Platform_UI
26366,350676,8,Eclipse_Platform_UI
126839,258774,8,Eclipse_Platform_UI
162805,227766,2,Eclipse_Platform_UI
95974,301155,1,Eclipse_Platform_UI
136724,245055,7,Eclipse_Platform_UI
76506,320892,9,Eclipse_Platform_UI
88653,306561,2,Eclipse_Platform_UI
127523,261528,11,Eclipse_Platform_UI
169694,213792,1,Eclipse_Platform_UI
123496,279021,2,Eclipse_Platform_UI
131978,253521,7,Eclipse_Platform_UI
126839,256530,1,Eclipse_Platform_UI
114390,287844,6,Eclipse_Platform_UI
65711,326196,10,Eclipse_Platform_UI
65444,325482,7,Eclipse_Platform_UI
105809,296514,1,Eclipse_Platform_UI
162916,231744,7,Eclipse_Platform_UI
122053,280449,9,Eclipse_Platform_UI
123375,276522,2,Eclipse_Platform_UI
44443,340884,11,Eclipse_Platform_UI
167450,220167,8,Eclipse_Platform_UI
56973,319821,2,Eclipse_Platform_UI
147545,243372,2,Eclipse_Platform_UI
107377,290088,9,Eclipse_Platform_UI
68787,293607,7,Eclipse_Platform_UI
84314,281265,1,Eclipse_Platform_UI
90646,291975,10,Eclipse_Platform_UI
127861,268617,11,Eclipse_Platform_UI
126839,256275,1,Eclipse_Platform_UI
50151,339252,6,Eclipse_Platform_UI
94438,302328,1,Eclipse_Platform_UI
171415,211854,3,Eclipse_Platform_UI
135088,251022,1,Eclipse_Platform_UI
138824,246483,10,Eclipse_Platform_UI
60277,331755,10,Eclipse_Platform_UI
130338,251430,1,Eclipse_Platform_UI
127523,261630,4,Eclipse_Platform_UI
140697,215373,2,Eclipse_Platform_UI
34729,344556,1,Eclipse_Platform_UI
81598,317883,1,Eclipse_Platform_UI
120921,279174,1,Eclipse_Platform_UI
127861,265506,1,Eclipse_Platform_UI
150805,212109,2,Eclipse_Platform_UI
137310,248268,2,Eclipse_Platform_UI
84586,314772,1,Eclipse_Platform_UI
113557,288864,3,Eclipse_Platform_UI
127861,268464,1,Eclipse_Platform_UI
71640,301410,3,Eclipse_Platform_UI
127861,271218,1,Eclipse_Platform_UI
73027,322932,8,Eclipse_Platform_UI
55827,331959,2,Eclipse_Platform_UI
108624,291210,8,Eclipse_Platform_UI
58095,333234,2,Eclipse_Platform_UI
139511,245616,2,Eclipse_Platform_UI
105665,296259,6,Eclipse_Platform_UI
103299,282693,1,Eclipse_Platform_UI
108143,291414,8,Eclipse_Platform_UI
112490,289323,9,Eclipse_Platform_UI
160700,233682,5,Eclipse_Platform_UI
49005,339405,3,Eclipse_Platform_UI
137640,247146,1,Eclipse_Platform_UI
132101,253929,2,Eclipse_Platform_UI
