BugId,CId,position,project
123922,180540,1,SWT
99381,194157,4,SWT
83133,186354,4,SWT
43011,270861,4,SWT
78562,238680,7,SWT
40156,273717,6,SWT
100231,208896,1,SWT
72784,217566,6,SWT
33359,278103,10,SWT
37212,281112,4,SWT
99167,210273,4,SWT
96494,213996,1,SWT
94818,217107,11,SWT
73100,240516,7,SWT
124414,191658,11,SWT
102543,207315,7,SWT
37782,276573,5,SWT
87664,230061,6,SWT
117816,194055,6,SWT
85119,232713,10,SWT
85312,223737,5,SWT
93380,195993,4,SWT
79881,226236,2,SWT
33166,278919,9,SWT
74241,242250,3,SWT
67355,249135,5,SWT
94946,214965,11,SWT
55541,257295,2,SWT
54426,190383,3,SWT
54575,254541,7,SWT
87695,227511,1,SWT
105849,205530,7,SWT
87294,220473,7,SWT
32828,262548,1,SWT
87695,228582,11,SWT
134760,173553,11,SWT
123922,180387,1,SWT
110346,199869,9,SWT
67626,222258,7,SWT
137320,178755,4,SWT
56063,252858,1,SWT
65695,249594,9,SWT
133183,174522,6,SWT
90246,215628,2,SWT
9440,383214,5,JDT
20508,368016,11,JDT
50100,294066,1,JDT
47874,298197,9,JDT
44204,277644,11,JDT
77839,253164,4,JDT
53839,289272,6,JDT
41798,310182,11,JDT
79989,247962,4,JDT
29711,347616,9,JDT
85831,232764,11,JDT
28369,352869,7,JDT
19702,367200,10,JDT
46341,288711,7,JDT
36498,323493,1,JDT
45517,303909,3,JDT
46351,302532,2,JDT
40952,307989,10,JDT
66548,263160,10,JDT
81098,241128,3,JDT
36498,323085,5,JDT
60715,279939,1,JDT
61005,276063,2,JDT
78051,248676,1,JDT
67046,262344,10,JDT
47010,280500,7,JDT
58778,282591,7,JDT
30786,348534,9,JDT
56459,284529,11,JDT
37399,319617,8,JDT
49527,284478,3,JDT
53000,285039,2,JDT
18034,375411,2,JDT
72046,258111,6,JDT
29698,350931,11,JDT
33034,336345,1,JDT
43248,286926,4,JDT
46946,301665,11,JDT
56459,284631,9,JDT
38299,318087,8,JDT
28250,352257,7,JDT
51026,263772,3,JDT
27075,354144,7,JDT
64897,268413,1,JDT
29161,351849,2,JDT
63845,270045,11,JDT
66664,263058,6,JDT
40347,313803,1,JDT
73890,257193,5,JDT
83697,241179,4,JDT
63769,270708,10,JDT
77950,248931,11,JDT
17317,376992,11,JDT
38482,278154,6,JDT
62863,272595,10,JDT
23553,353277,8,JDT
18510,369597,3,JDT
85377,234498,10,JDT
74627,247044,7,JDT
81250,240057,6,JDT
88188,232968,11,JDT
37197,320331,11,JDT
32906,326400,4,JDT
57569,276267,11,JDT
9112,378675,1,JDT
72046,258060,7,JDT
32831,336192,9,JDT
26452,356235,1,JDT
60101,279072,1,JDT
23188,365874,1,JDT
16230,371841,2,JDT
17916,373779,1,JDT
49838,289527,2,JDT
25324,346188,1,JDT
9228,381735,8,JDT
48122,300084,7,JDT
53888,282489,3,JDT
88941,231234,11,JDT
17603,376074,8,JDT
81140,240516,11,JDT
31150,344556,1,JDT
32626,329205,6,JDT
28824,351441,5,JDT
34335,325584,11,JDT
66092,265251,1,JDT
66354,246942,3,JDT
40243,239088,3,JDT
28720,338640,7,JDT
82475,241893,2,JDT
63688,260865,1,JDT
45509,304419,7,JDT
23528,364242,5,JDT
63529,270657,11,JDT
44204,277491,6,JDT
23528,364446,4,JDT
48122,300237,11,JDT
27807,348993,10,JDT
88741,231591,3,JDT
32987,335325,4,JDT
77439,252807,9,JDT
29107,346392,5,Eclipse_Platform_UI
72426,320637,10,Eclipse_Platform_UI
169529,215526,10,Eclipse_Platform_UI
147530,218892,8,Eclipse_Platform_UI
137640,247197,2,Eclipse_Platform_UI
53424,337059,3,Eclipse_Platform_UI
164217,227409,8,Eclipse_Platform_UI
167893,214557,5,Eclipse_Platform_UI
59476,282336,5,Eclipse_Platform_UI
161401,232305,2,Eclipse_Platform_UI
98332,299829,8,Eclipse_Platform_UI
82743,294780,5,Eclipse_Platform_UI
89139,307428,5,Eclipse_Platform_UI
123977,279480,6,Eclipse_Platform_UI
161828,232815,3,Eclipse_Platform_UI
138404,246279,6,Eclipse_Platform_UI
77738,319311,11,Eclipse_Platform_UI
113178,274278,3,Eclipse_Platform_UI
26435,350523,8,Eclipse_Platform_UI
126779,272748,11,Eclipse_Platform_UI
73027,322881,8,Eclipse_Platform_UI
96114,301002,3,Eclipse_Platform_UI
38462,339507,10,Eclipse_Platform_UI
53565,335580,7,Eclipse_Platform_UI
123375,275706,11,Eclipse_Platform_UI
50022,337467,9,Eclipse_Platform_UI
114390,287589,11,Eclipse_Platform_UI
123375,275961,3,Eclipse_Platform_UI
169696,213996,8,Eclipse_Platform_UI
38782,343485,2,Eclipse_Platform_UI
123989,277797,9,Eclipse_Platform_UI
169697,213384,11,Eclipse_Platform_UI
147737,242760,9,Eclipse_Platform_UI
66439,325686,6,Eclipse_Platform_UI
35192,344505,5,Eclipse_Platform_UI
127861,269688,1,Eclipse_Platform_UI
129246,261426,11,Eclipse_Platform_UI
171998,212262,3,Eclipse_Platform_UI
26366,350676,3,Eclipse_Platform_UI
126839,258774,8,Eclipse_Platform_UI
162805,227766,10,Eclipse_Platform_UI
95974,301155,10,Eclipse_Platform_UI
136724,245055,6,Eclipse_Platform_UI
